Frame,Away_1450_x,Away_1450_y,Away_1451_x,Away_1451_y,Away_1452_x,Away_1452_y,Away_1453_x,Away_1453_y,Away_1454_x,Away_1454_y,Away_2916_x,Away_2916_y,Away_4168_x,Away_4168_y,Away_4169_x,Away_4169_y,Away_4170_x,Away_4170_y,Away_4270_x,Away_4270_y,Away_6328_x,Away_6328_y,Away_8161_x,Away_8161_y,ball_x,ball_y,Period,Time [s]
169,-47.75859790712677,11.288669503576095,-47.7684132895989,7.118046415312448,-47.2681341559125,2.8820468104253987,-46.46495683042239,-0.8426385666327713,-43.030365876331985,13.734891718545885,-43.12890695055867,-8.796929165483604,-38.83711095962488,8.834443941480762,-35.5206611094892,-0.8146671031770555,-27.468408346322576,-9.398521926083681,-4.398639455782307,0.4285714285714295,-52.06224953055182,4.287716202813652,51.70204081632656,-34.142857142857174,-48.820865273005246,5.445512280192528,1,8.450000000000001
170,-48.02046952645805,11.142592990730968,-48.07001424511789,7.100154139545882,-47.39992724207296,2.878233270013879,-46.75362406247267,-0.841385714636302,-43.166809647406524,13.479217390030183,-43.29052791162262,-8.680042324677096,-39.11176246601563,8.739233261748932,-35.76241953006568,-0.7589787038457453,-27.49614680650639,-9.336531370190619,-4.398639455782307,0.4285714285714246,-52.08507456241151,4.175455938252923,51.70204081632656,-34.14285714285716,-49.03882171905252,4.236328133490454,1,8.5
171,-48.27101458195066,10.990499207517553,-48.358878307092944,7.075341593128235,-47.514491453090514,2.8630446634626043,-47.03622933616707,-0.846222688143038,-43.2979019018254,13.224687252884593,-43.45068562401388,-8.562682354430983,-39.383971778722035,8.639447462217742,-36.00720790538059,-0.7065471826065565,-27.523568354918897,-9.27550530588128,-4.398639455782307,0.4285714285714295,-52.10559086939241,4.051376783022174,51.702040816326495,-34.14285714285714,-49.2378254306609,3.1322904343276736,1,8.55
172,-48.51069756263838,10.833554172800728,-48.63466940109541,7.044174622343941,-47.613040264978885,2.8376510493766225,-47.3123681347579,-0.8563299972090155,-43.423869891499905,12.972376678709132,-43.609303738877124,-8.445181343195985,-39.65318049435552,8.535613916054112,-36.25392337715782,-0.6573469716983056,-27.550550439221666,-9.215691057870439,-4.398639455782307,0.4285714285714295,-52.12381471458966,3.9169786240386704,51.702040816326495,-34.14285714285714,-49.417876407830384,2.133399182704215,1,8.6
173,-48.73998295755497,10.672923905445359,-48.89705145269664,7.007219073477441,-47.69678715375179,2.803222486360968,-47.58163594149744,-0.8708881518902083,-43.54494086834135,12.72336103910379,-43.766305907357,-8.327871379422803,-39.91883020952747,8.428259996425085,-36.50146308712128,-0.6113525033597804,-27.576970507076233,-9.157335950872952,-4.398639455782307,0.4285714285714295,-52.139762361098434,3.773761348219732,51.70204081632656,-34.14285714285714,-49.57897465056098,1.2396543786200795,1,8.65
174,-48.959335255734246,10.509774424316326,-49.14568838746795,6.96504079281323,-47.76694559542295,2.760929033020705,-47.84362823963799,-0.8890776622426239,-43.66134208426101,12.478715705668584,-43.92161578059815,-8.211084551562223,-40.180362520849336,8.317913076497602,-36.74872417699484,-0.5685382098297834,-27.60270600614413,-9.100687309603599,-4.398639455782307,0.4285714285714295,-52.15345007201389,3.6232248424826246,51.70204081632656,-34.142857142857174,-49.72112015885268,0.45105602207523704,1,8.700000000000001
175,-49.16921894620995,10.34527174827848,-49.380244130980714,6.918205626635751,-47.82472906600609,2.7119407479608575,-48.097940512431826,-0.9100790383222647,-43.77330079117021,12.239516050003523,-44.07515700974522,-8.095152948064928,-40.437219024932496,8.20510052943866,-36.994603788502396,-0.52887852334716,-27.62763438408689,-9.045992458777176,-4.398639455782307,0.4285714285714295,-52.164894110431185,3.4668689937446384,51.702040816326495,-34.14285714285714,-49.84431293270548,-0.23239588693028793,1,8.75
176,-49.37009851801589,10.18058189619669,-49.60038260880625,6.867279421229458,-47.87135104151493,2.6574276897864597,-48.34416824313128,-0.9330727901851094,-43.88104424098025,12.006837443708626,-44.22685324594287,-7.980408657381635,-40.688841318388384,8.090349728415234,-37.23799906336786,-0.49234787615068853,-27.651633088566072,-8.993498723108532,-4.398639455782307,0.4285714285714295,-52.17411073944548,3.306193688923054,51.702040816326495,-34.14285714285714,-49.948552972119394,-0.8107013483965003,1,8.8
177,-49.56243846018582,10.016870886935827,-49.805767746515926,6.812828022878797,-47.908024997963174,2.5985599171025657,-48.58190691498859,-0.9572394278871799,-43.98479968560242,11.781755258383878,-44.37662814033575,-7.8671837679631045,-40.93467099782839,7.974188046594296,-37.4778071433151,-0.458920700479176,-27.674579567243207,-8.943453427312516,-4.398639455782307,0.4285714285714295,-52.18111622215192,3.142698814935157,51.70204081632656,-34.14285714285716,-50.03384027709442,-1.2838603623234095,1,8.85
178,-49.74670326175353,9.855304739360749,-49.99606346968107,6.755417277868239,-47.935964411364566,2.5365074885141956,-48.8107520112561,-0.9817594614844544,-44.084794376948025,11.565344865629292,-44.52440534406849,-7.755810368260044,-41.17414965986394,7.85714285714286,-37.71292517006803,-0.4285714285714295,-27.696351267779832,-8.89610389610389,-4.398639455782307,0.4285714285714295,-52.18592682164569,2.9778842586982512,51.70204081632656,-34.14285714285714,-50.10017484763055,-1.6518729287110014,1,8.9
179,-49.923357411752804,9.69704947233635,-50.17093370387303,6.69561303248225,-47.956382757732804,2.4724404626264223,-49.030299015186074,-1.0058134010329163,-44.181255566928364,11.358681637044898,-44.67010850828576,-7.64662054672319,-41.406718901106444,7.739741533227872,-37.94225028535053,-0.40127449266626086,-27.716825637837513,-8.85169745419748,-4.398639455782307,0.4285714285714295,-52.18855880102192,2.813249907129589,51.70204081632656,-34.14285714285714,-50.69038376243275,-1.5921890699025287,1,8.950000000000001
180,-50.0928653992174,9.543271104727456,-50.330042374663165,6.633981133005278,-47.970493513081635,2.407528898044256,-49.24014341003082,-1.028581756588607,-44.27441050745473,11.162840944230677,-44.81366128413221,-7.539946391803305,-41.63182031816731,7.622511448016347,-38.1646796308865,-0.37700432500247727,-27.735880125077774,-8.810481426308124,-4.398639455782307,0.4285714285714295,-52.189028423375774,2.6502956471464993,51.70204081632656,-34.14285714285714,-51.229899887006546,-1.537631432096031,1,9.0
181,-50.255691713181115,9.395135655398958,-50.47305340762279,6.571087425721768,-47.979510153424755,2.34294285337275,-49.43988067904262,-1.049245038207481,-44.36448645043843,10.978898158786663,-44.95498732275248,-7.436119991951058,-41.84889550765794,7.505979974675239,-38.37911034839984,-0.3557353578188858,-27.75339217716213,-8.772703137150629,-4.398639455782307,0.4285714285714295,-52.187351951802434,2.490521365666233,51.70204081632656,-34.14285714285714,-51.71872322135194,-1.4882000152914692,1,9.05
182,-50.41230084267774,9.253809143215722,-50.59963072832327,6.507497756916198,-47.984646154775895,2.27985238721693,-49.629106305473776,-1.0669837559455646,-44.451710647790776,10.807928652312844,-45.09401027529121,-7.335473435617216,-42.05738606618976,7.390674486371551,-38.584439579614425,-0.3374420233543032,-27.769239241752167,-8.738609911439774,-4.398639455782307,0.4285714285714295,-52.18354564939705,2.3354269496060716,51.70204081632656,-34.14285714285714,-52.15685376546891,-1.443894819488872,1,9.1
183,-50.563157276741016,9.120457587042623,-50.70943826233595,6.443777972873015,-47.98711499314877,2.219427558181854,-49.807415772576576,-1.080978419858827,-44.536310351423054,10.651007796409218,-45.230653792893065,-7.238338811252483,-42.256733590374175,7.277122356272249,-38.779564466254165,-0.32209875384751224,-27.78329876650939,-8.708449073890433,-4.398639455782307,0.4285714285714295,-52.177625779254754,2.1865122858833432,51.70204081632656,-34.14285714285714,-52.54429151935748,-1.404715844688211,1,9.15
184,-50.708725504404754,8.996247005744515,-50.802139935232155,6.3804939198766775,-47.98813014455711,2.1628384248725516,-49.974404563603315,-1.0904095400032898,-44.61851281324656,10.50921096267583,-45.3648415267027,-7.14504820730762,-42.44637967682258,7.165850957544318,-38.96338215004296,-0.30967998153734444,-27.79544819909536,-8.6824679492174,-4.398639455782307,0.42857142857143915,-52.16960860447074,2.045277261415309,51.702040816326495,-34.14285714285714,-52.88103648301764,-1.370663090889515,1,9.200000000000001
185,-50.849470014702725,8.882343418186254,-50.87739967258325,6.318211444211635,-47.988905085014615,2.111255045894076,-50.12966816180628,-1.0944576264349413,-44.698545285172614,10.383613522712656,-45.49649712786475,-7.0559337122333154,-42.62576592214641,7.057387663354736,-39.13478977270467,-0.3001601386626018,-27.805564987171618,-8.660913862135468,-4.398639455782307,0.4285714285714295,-52.15951038814014,1.9132217631192403,51.70204081632656,-34.14285714285714,-53.16708865644938,-1.3417365580927791,1,9.25
186,-50.985855296668696,8.77991284323274,-50.93488139996058,6.257496392162369,-47.990653290535036,2.0658474798514477,-50.272802050437775,-1.0923031892097745,-44.7766350191125,10.275290848119727,-45.62554424752386,-6.971327414480314,-42.794333922957065,6.952259846870501,-39.29268447596322,-0.293513657462077,-27.81352657839969,-8.64403413735949,-4.398639455782307,0.4285714285714295,-52.14734739335813,1.7918456779124563,51.702040816326495,-34.14285714285714,-53.402448039652704,-1.3179362462979984,1,9.3
187,-51.118345839336456,8.69012129974882,-50.974249042935476,6.198914610013314,-47.994588237132064,2.0277857853497254,-50.40340171275009,-1.0831267383838015,-44.853009266977516,10.185318310497046,-45.7519065368247,-6.891561402499356,-42.951525275865954,6.850994881258573,-39.43596340154249,-0.2897149701745917,-27.819210420441138,-8.632076099604252,-4.398639455782307,0.4285714285714295,-52.133135883219865,1.6826488927122083,51.70204081632656,-34.14285714285714,-53.58711463262764,-1.2992621555051587,1,9.35
188,-51.24740613173979,8.61413480659935,-50.995166527079284,6.1430319440489125,-48.00192340081944,1.9982400209939482,-50.52106263199551,-1.0661087840129868,-44.92789528067897,10.11477128144459,-45.875507646911906,-6.816967764741164,-43.0967815774845,6.754120139685957,-39.563523691166374,-0.2887385090389432,-27.822493960957495,-8.625287073584603,-4.398639455782307,0.4285714285714295,-52.116892120820495,1.5871312944357914,51.70204081632656,-34.14285714285714,-53.72108843537415,-1.2857142857142787,1,9.4
189,-51.37350066291245,8.5531193826492,-50.997297777963354,6.090414240553673,-48.01387225761088,1.9783802453891262,-50.625380291426346,-1.040429836153366,-45.00152031212817,10.064725132562407,-45.99627122893014,-6.747878589656462,-43.22954442442409,6.662162995319602,-39.67426248655877,-0.2905587062939483,-27.823254647610298,-8.623914384015333,-4.398639455782307,0.4285714285714295,-52.09863236925519,1.5067927700005055,51.70204081632656,-34.14285714285714,-53.72108843537415,-1.2857142857142787,1,9.450000000000001
190,-51.49709392188824,8.508241046763267,-50.980306721159025,6.041627345812014,-48.031648283520084,1.969376517140342,-50.715950174294875,-1.0052704048609131,-45.0741116132364,10.036255235450485,-46.11412093402403,-6.6846259656959734,-43.349255413296156,6.575650821326534,-39.76707692944357,-0.2951499941784141,-27.82136992806108,-8.628205355611268,-4.398639455782307,0.4285714285714295,-52.07837289161911,1.4431332063236457,51.702040816326495,-34.14285714285714,-53.72108843537415,-1.2857142857142787,1,9.5
191,-51.61865039770094,8.48066581780639,-50.943857282237644,5.997237106108407,-48.0564649545608,1.9723988948526108,-50.79236776385339,-0.9598110001916166,-45.14589643591498,10.030436961708844,-46.22898041333825,-6.627541981310439,-43.455356140712105,6.495110990873706,-39.84086416154466,-0.302486804931138,-27.816717249971397,-8.6384073130872,-4.398639455782307,0.42857142857143915,-52.0561299510074,1.3976524903224634,51.702040816326495,-34.142857142857125,-53.72108843537415,-1.2857142857142787,1,9.55
192,-51.73863457938431,8.471559714643421,-50.887613386770546,5.957809367727302,-48.089535746746726,1.9886174371309524,-50.85422854335419,-0.903232132201498,-45.21710203207519,10.048345682937482,-46.34077331801742,-6.576958724950592,-43.54728820328334,6.421070877128078,-39.894521324585945,-0.31254357079094147,-27.809174061002782,-8.654767581157973,-4.398639455782307,0.4285714285714295,-52.03191981051523,1.371850508914254,51.70204081632656,-34.14285714285714,-53.72108843537415,-1.2857142857142787,1,9.600000000000001
193,-51.857510955972145,8.482088756139287,-50.8112389603291,5.923909976953143,-48.132074136091596,2.0192022025804595,-50.901127996049574,-0.83471431094656,-45.28795565362833,10.091056770736408,-46.44942329920621,-6.533208285067132,-43.62449319762128,6.354057853256671,-39.9269455602913,-0.32529472399663173,-27.798617808816765,-8.677533484538408,-4.398639455782307,0.4285714285714295,-52.005758733237755,1.3672271490163266,51.70204081632656,-34.14285714285714,-53.72108843537415,-1.2857142857142787,1,9.65
194,-51.97574401649822,8.513418961158784,-50.71439792848462,5.896104780070416,-48.185293598609135,2.0653232498061422,-50.932661605191825,-0.7534380464827521,-45.35868455248572,10.159645596705648,-46.55485400804927,-6.49662275011081,-43.68641272033733,6.294599292426462,-39.93703401038464,-0.3407146967869869,-27.784925941074917,-8.706952347943316,-4.398639455782307,0.4285714285714295,-51.97766298227013,1.3852822975459522,51.70204081632656,-34.14285714285714,-53.72108843537415,-1.2857142857142787,1,9.700000000000001
